DateTime;Players
12.09.2017 00:00;22284
13.09.2017 00:00;21300
14.09.2017 00:00;21451
15.09.2017 00:00;22374
16.09.2017 00:00;28135
17.09.2017 00:00;31141
18.09.2017 00:00;22284
19.09.2017 00:00;21553
20.09.2017 00:00;21075
21.09.2017 00:00;19623
22.09.2017 00:00;20343
23.09.2017 00:00;26236
24.09.2017 00:00;29799
25.09.2017 00:00;22003
26.09.2017 00:00;21311
27.09.2017 00:00;20656
28.09.2017 00:00;20114
29.09.2017 00:00;20902
30.09.2017 00:00;27199
01.10.2017 00:00;29801
02.10.2017 00:00;22827
03.10.2017 00:00;22329
04.10.2017 00:00;21823
05.10.2017 00:00;21376
06.10.2017 00:00;22633
07.10.2017 00:00;28338
08.10.2017 00:00;31122
09.10.2017 00:00;25314
10.10.2017 00:00;21560
11.10.2017 00:00;21240
12.10.2017 00:00;21108
13.10.2017 00:00;21467
14.10.2017 00:00;27221
15.10.2017 00:00;29669
16.10.2017 00:00;21919
17.10.2017 00:00;20400
18.10.2017 00:00;20834
19.10.2017 00:00;21745
20.10.2017 00:00;24178
21.10.2017 00:00;31720
22.10.2017 00:00;36183
23.10.2017 00:00;27390
24.10.2017 00:00;25986
25.10.2017 00:00;24927
26.10.2017 00:00;24011
27.10.2017 00:00;23900
28.10.2017 00:00;29642
29.10.2017 00:00;32760
30.10.2017 00:00;23923
31.10.2017 00:00;22237
01.11.2017 00:00;23464
02.11.2017 00:00;23442
03.11.2017 00:00;23708
04.11.2017 00:00;29309
05.11.2017 00:00;32430
06.11.2017 00:00;23929
07.11.2017 00:00;20426
08.11.2017 00:00;20652
09.11.2017 00:00;20864
10.11.2017 00:00;23559
11.11.2017 00:00;28851
12.11.2017 00:00;31752
13.11.2017 00:00;23437
14.11.2017 00:00;21249
15.11.2017 00:00;20985
16.11.2017 00:00;20836
17.11.2017 00:00;21632
18.11.2017 00:00;28215
19.11.2017 00:00;30301
20.11.2017 00:00;22893
21.11.2017 00:00;22208
22.11.2017 00:00;23325
23.11.2017 00:00;24723
24.11.2017 00:00;27342
25.11.2017 00:00;31386
26.11.2017 00:00;33737
27.11.2017 00:00;26101
28.11.2017 00:00;24105
29.11.2017 00:00;23175
30.11.2017 00:00;21463
01.12.2017 00:00;23942
02.12.2017 00:00;31119
03.12.2017 00:00;33547
04.12.2017 00:00;25499
05.12.2017 00:00;22999
06.12.2017 00:00;22527
07.12.2017 00:00;22208
08.12.2017 00:00;23666
09.12.2017 00:00;30367
10.12.2017 00:00;32622
11.12.2017 00:00;24434
12.12.2017 00:00;22280
13.12.2017 00:00;21345
14.12.2017 00:00;21089
15.12.2017 00:00;22115
16.12.2017 00:00;27712
17.12.2017 00:00;29892
18.12.2017 00:00;23171
19.12.2017 00:00;22488
20.12.2017 00:00;22319
21.12.2017 00:00;22409
22.12.2017 00:00;23898
23.12.2017 00:00;27935
24.12.2017 00:00;25067
25.12.2017 00:00;27395
26.12.2017 00:00;30122
27.12.2017 00:00;30636
28.12.2017 00:00;30776
29.12.2017 00:00;30948
30.12.2017 00:00;34583
31.12.2017 00:00;30279
01.01.2018 00:00;37413
02.01.2018 00:00;31512
03.01.2018 00:00;29926
04.01.2018 00:00;31035
05.01.2018 00:00;30020
06.01.2018 00:00;35493
07.01.2018 00:00;36759
08.01.2018 00:00;28522
09.01.2018 00:00;25024
10.01.2018 00:00;24174
11.01.2018 00:00;24284
12.01.2018 00:00;26437
13.01.2018 00:00;33157
14.01.2018 00:00;35160
15.01.2018 00:00;29664
16.01.2018 00:00;25586
17.01.2018 00:00;25262
18.01.2018 00:00;24029
19.01.2018 00:00;24776
20.01.2018 00:00;31883
21.01.2018 00:00;34116
22.01.2018 00:00;25749
23.01.2018 00:00;23583
24.01.2018 00:00;21049
25.01.2018 00:00;22120
26.01.2018 00:00;23473
27.01.2018 00:00;29864
28.01.2018 00:00;32999
29.01.2018 00:00;24930
30.01.2018 00:00;22560
31.01.2018 00:00;21919
01.02.2018 00:00;23159
02.02.2018 00:00;30685
03.02.2018 00:00;41686
04.02.2018 00:00;45404
05.02.2018 00:00;28832
06.02.2018 00:00;27343
07.02.2018 00:00;27556
08.02.2018 00:00;26125
09.02.2018 00:00;27793
10.02.2018 00:00;35225
11.02.2018 00:00;38594
12.02.2018 00:00;28953
13.02.2018 00:00;25850
14.02.2018 00:00;23853
15.02.2018 00:00;24546
16.02.2018 00:00;26251
17.02.2018 00:00;31934
18.02.2018 00:00;34446
19.02.2018 00:00;28983
20.02.2018 00:00;24349
21.02.2018 00:00;23438
22.02.2018 00:00;23221
23.02.2018 00:00;23662
24.02.2018 00:00;29734
25.02.2018 00:00;31877
26.02.2018 00:00;23848
27.02.2018 00:00;21964
28.02.2018 00:00;19759
01.03.2018 00:00;21213
02.03.2018 00:00;22993
03.03.2018 00:00;28652
04.03.2018 00:00;30520
05.03.2018 00:00;22807
06.03.2018 00:00;20427
07.03.2018 00:00;20904
08.03.2018 00:00;20745
09.03.2018 00:00;21218
10.03.2018 00:00;26940
11.03.2018 00:00;29466
12.03.2018 00:00;22181
13.03.2018 00:00;21531
14.03.2018 00:00;20873
15.03.2018 00:00;20221
16.03.2018 00:00;21940
17.03.2018 00:00;26992
18.03.2018 00:00;29377
19.03.2018 00:00;21909
20.03.2018 00:00;20868
21.03.2018 00:00;21069
22.03.2018 00:00;20131
23.03.2018 00:00;20625
24.03.2018 00:00;25965
25.03.2018 00:00;28388
26.03.2018 00:00;21076
27.03.2018 00:00;19478
28.03.2018 00:00;19439
29.03.2018 00:00;19572
30.03.2018 00:00;22409
31.03.2018 00:00;23952
01.04.2018 00:00;24988
02.04.2018 00:00;22042
03.04.2018 00:00;17641
04.04.2018 00:00;17672
05.04.2018 00:00;18273
06.04.2018 00:00;19233
07.04.2018 00:00;23955
08.04.2018 00:00;26324
09.04.2018 00:00;18739
10.04.2018 00:00;17980
11.04.2018 00:00;17453
12.04.2018 00:00;17371
13.04.2018 00:00;18274
14.04.2018 00:00;23269
15.04.2018 00:00;25867
16.04.2018 00:00;18915
17.04.2018 00:00;17764
18.04.2018 00:00;17193
19.04.2018 00:00;17032
20.04.2018 00:00;17437
21.04.2018 00:00;22589
22.04.2018 00:00;24921
23.04.2018 00:00;18329
24.04.2018 00:00;17556
25.04.2018 00:00;17093
26.04.2018 00:00;16749
27.04.2018 00:00;17480
28.04.2018 00:00;21705
29.04.2018 00:00;25169
30.04.2018 00:00;19145
01.05.2018 00:00;19697
02.05.2018 00:00;17988
03.05.2018 00:00;17986
04.05.2018 00:00;18238
05.05.2018 00:00;22276
06.05.2018 00:00;24683
07.05.2018 00:00;18180
08.05.2018 00:00;17505
09.05.2018 00:00;17130
10.05.2018 00:00;18137
11.05.2018 00:00;18168
12.05.2018 00:00;22739
13.05.2018 00:00;24287
14.05.2018 00:00;18398
15.05.2018 00:00;18220
16.05.2018 00:00;17964
17.05.2018 00:00;17982
18.05.2018 00:00;18497
19.05.2018 00:00;23407
20.05.2018 00:00;25726
21.05.2018 00:00;20636
22.05.2018 00:00;18766
23.05.2018 00:00;16852
24.05.2018 00:00;17507
25.05.2018 00:00;18264
